Entity,Code,Year,Low-carbon energy (% equivalent primary energy)
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.0059003835
Israel,ISR,1982,0.005460369
Israel,ISR,1983,0.0027284804
Israel,ISR,1984,0.0052439985
Israel,ISR,1985,0.005654364
Israel,ISR,1986,0.016126119
Israel,ISR,1987,0.025062809
Israel,ISR,1988,0.023384228
Israel,ISR,1989,0.0067055514
Israel,ISR,1990,0.0064532068
Israel,ISR,1991,0.012695843
Israel,ISR,1992,0.052584913
Israel,ISR,1993,0.043412764
Israel,ISR,1994,0.03680981
Israel,ISR,1995,0.035575338
Israel,ISR,1996,0.032955565
Israel,ISR,1997,0.031393215
Israel,ISR,1998,0.029831482
Israel,ISR,1999,0.037994053
Israel,ISR,2000,0.037873413
Israel,ISR,2001,0.024316216
Israel,ISR,2002,0.08840024
Israel,ISR,2003,0.09925399
Israel,ISR,2004,0.093979426
Israel,ISR,2005,0.11717037
Israel,ISR,2006,0.067736045
Israel,ISR,2007,0.059919413
Israel,ISR,2008,0.06872777
Israel,ISR,2009,0.14885893
Israel,ISR,2010,0.22159943
Israel,ISR,2011,0.35262695
Israel,ISR,2012,0.5016818
Israel,ISR,2013,0.5834452
Israel,ISR,2014,0.98740876
Israel,ISR,2015,1.2694155
Israel,ISR,2016,1.7457272
Israel,ISR,2017,1.7501941
Israel,ISR,2018,1.8904427
Israel,ISR,2019,2.9027321
Israel,ISR,2020,4.0240326
Israel,ISR,2021,4.888745
Israel,ISR,2022,5.3873425
Israel,ISR,2023,7.829866
Israel,ISR,2024,9.794843
Italy,ITA,1965,14.8196535
Italy,ITA,1966,14.251189
Italy,ITA,1967,12.64884
Italy,ITA,1968,11.681006
Italy,ITA,1969,10.364003
Italy,ITA,1970,9.61615
Italy,ITA,1971,8.916918
Italy,ITA,1972,8.87771
Italy,ITA,1973,7.7646165
Italy,ITA,1974,7.9383035
Italy,ITA,1975,8.699194
Italy,ITA,1976,7.899284
Italy,ITA,1977,9.792812
Italy,ITA,1978,8.817132
Italy,ITA,1979,8.339014
Italy,ITA,1980,8.401307
Italy,ITA,1981,8.206005
Italy,ITA,1982,8.808349
Italy,ITA,1983,8.794382
Italy,ITA,1984,9.024602
Italy,ITA,1985,8.745387
Italy,ITA,1986,8.837861
Italy,ITA,1987,6.9777417
Italy,ITA,1988,6.983649
Italy,ITA,1989,5.7715235
Italy,ITA,1990,4.5675955
Italy,ITA,1991,6.1246023
Italy,ITA,1992,6.1287036
Italy,ITA,1993,6.1543565
Italy,ITA,1994,6.5739894
Italy,ITA,1995,5.386048
Italy,ITA,1996,5.9833665
Italy,ITA,1997,5.928221
Italy,ITA,1998,5.958776
Italy,ITA,1999,6.5430274
Italy,ITA,2000,6.85282
Italy,ITA,2001,7.294963
Italy,ITA,2002,6.4525914
Italy,ITA,2003,6.0595794
Italy,ITA,2004,6.893043
Italy,ITA,2005,6.1606035
Italy,ITA,2006,6.427094
Italy,ITA,2007,6.1729903
Italy,ITA,2008,7.802824
Italy,ITA,2009,10.126624
Italy,ITA,2010,10.920738
Italy,ITA,2011,11.912409
Italy,ITA,2012,13.49908
Italy,ITA,2013,16.959805
Italy,ITA,2014,18.516735
Italy,ITA,2015,16.659933
Italy,ITA,2016,16.411886
Italy,ITA,2017,15.674722
Italy,ITA,2018,17.059223
Italy,ITA,2019,17.412243
Italy,ITA,2020,19.399414
Italy,ITA,2021,18.013945
Italy,ITA,2022,15.951095
Italy,ITA,2023,18.85383
Italy,ITA,2024,20.930578
Japan,JPN,1965,11.625488
Japan,JPN,1966,10.754468
Japan,JPN,1967,8.283696
Japan,JPN,1968,8.095569
Japan,JPN,1969,7.119414
Japan,JPN,1970,6.5469418
Japan,JPN,1971,7.2029476
Japan,JPN,1972,6.8991246
Japan,JPN,1973,5.081227
Japan,JPN,1974,6.867646
Japan,JPN,1975,7.357253
Japan,JPN,1976,7.65047
Japan,JPN,1977,6.845455
Japan,JPN,1978,8.297858
Japan,JPN,1979,9.532202
Japan,JPN,1980,11.175151
Japan,JPN,1981,11.659117
Japan,JPN,1982,13.286493
Japan,JPN,1983,13.958876
Japan,JPN,1984,14.017848
Japan,JPN,1985,16.003206
Japan,JPN,1986,16.335857
Japan,JPN,1987,16.746626
Japan,JPN,1988,15.995616
Japan,JPN,1989,16.379177
Japan,JPN,1990,15.848383
Japan,JPN,1991,16.467716
Japan,JPN,1992,15.971753
Japan,JPN,1993,17.89125
Japan,JPN,1994,16.491034
Japan,JPN,1995,18.03444
Japan,JPN,1996,18.102123
Japan,JPN,1997,19.367718
Japan,JPN,1998,20.016708
Japan,JPN,1999,19.086277
Japan,JPN,2000,18.856089
Japan,JPN,2001,18.898272
Japan,JPN,2002,18.553919
Japan,JPN,2003,15.320016
Japan,JPN,2004,17.487158
Japan,JPN,2005,16.980042
Japan,JPN,2006,17.91916
Japan,JPN,2007,16.377327
Japan,JPN,2008,15.397372
Japan,JPN,2009,17.641172
Japan,JPN,2010,18.201485
Japan,JPN,2011,12.924377
Japan,JPN,2012,6.2072444
Japan,JPN,2013,6.5008006
Japan,JPN,2014,6.6044903
Japan,JPN,2015,7.899626
Japan,JPN,2016,8.43527
Japan,JPN,2017,9.39215
Japan,JPN,2018,10.958423
Japan,JPN,2019,12.008531
Japan,JPN,2020,12.670605
Japan,JPN,2021,13.8301115
Japan,JPN,2022,13.714982
Japan,JPN,2023,15.880556
Japan,JPN,2024,17.045156
Kazakhstan,KAZ,1985,1.8203561
Kazakhstan,KAZ,1986,1.6330041
Kazakhstan,KAZ,1987,1.9147109
Kazakhstan,KAZ,1988,2.2537665
Kazakhstan,KAZ,1989,2.4214032
Kazakhstan,KAZ,1990,2.384452
Kazakhstan,KAZ,1991,2.5078523
Kazakhstan,KAZ,1992,2.4061449
Kazakhstan,KAZ,1993,3.0038512
Kazakhstan,KAZ,1994,3.9944081
Kazakhstan,KAZ,1995,3.9119096
Kazakhstan,KAZ,1996,3.9642394
Kazakhstan,KAZ,1997,4.1203604
Kazakhstan,KAZ,1998,4.006476
Kazakhstan,KAZ,1999,4.1968293
Kazakhstan,KAZ,2000,5.678532
Kazakhstan,KAZ,2001,5.382101
Kazakhstan,KAZ,2002,5.7665033
Kazakhstan,KAZ,2003,5.07366
Kazakhstan,KAZ,2004,4.462796
Kazakhstan,KAZ,2005,4.196375
Kazakhstan,KAZ,2006,3.8317413
Kazakhstan,KAZ,2007,3.612957
Kazakhstan,KAZ,2008,3.1038141
Kazakhstan,KAZ,2009,3.1796055
Kazakhstan,KAZ,2010,3.4257126
Kazakhstan,KAZ,2011,2.9484267
Kazakhstan,KAZ,2012,2.7025409
Kazakhstan,KAZ,2013,2.7091928
Kazakhstan,KAZ,2014,2.7433352
Kazakhstan,KAZ,2015,3.7702856
Kazakhstan,KAZ,2016,4.2456493
Kazakhstan,KAZ,2017,3.8153813
Kazakhstan,KAZ,2018,3.4451048
Kazakhstan,KAZ,2019,3.4471078
Kazakhstan,KAZ,2020,4.014204
Kazakhstan,KAZ,2021,3.779672
Kazakhstan,KAZ,2022,3.9951282
Kazakhstan,KAZ,2023,4.1786494
Kazakhstan,KAZ,2024,5.119867
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.000103764716
Kuwait,KWT,2014,0.0019076659
Kuwait,KWT,2015,0.0027495127
Kuwait,KWT,2016,0.026322374
Kuwait,KWT,2017,0.02848822
Kuwait,KWT,2018,0.0284528
Kuwait,KWT,2019,0.034754958
Kuwait,KWT,2020,0.037340067
Kuwait,KWT,2021,0.11131196
Kuwait,KWT,2022,0.09280318
Kuwait,KWT,2023,0.083869755
Kuwait,KWT,2024,0.075629674
Latvia,LVA,1985,7.823849
Latvia,LVA,1986,8.485607
Latvia,LVA,1987,11.4857025
Latvia,LVA,1988,9.862249
Latvia,LVA,1989,11.870168
Latvia,LVA,1990,14.555012
Latvia,LVA,1991,11.502241
Latvia,LVA,1992,12.317807
Latvia,LVA,1993,16.319588
Latvia,LVA,1994,19.400572
Latvia,LVA,1995,18.407381
Latvia,LVA,1996,12.483319
Latvia,LVA,1997,19.779348
Latvia,LVA,1998,26.660467
Latvia,LVA,1999,19.963182
Latvia,LVA,2000,20.890923
Latvia,LVA,2001,19.382118
Latvia,LVA,2002,16.668165
Latvia,LVA,2003,15.7831
Latvia,LVA,2004,19.12099
Latvia,LVA,2005,19.73044
Latvia,LVA,2006,16.88405
Latvia,LVA,2007,16.497044
Latvia,LVA,2008,18.494394
Latvia,LVA,2009,21.61602
Latvia,LVA,2010,19.887167
Latvia,LVA,2011,18.85988
Latvia,LVA,2012,24.022894
Latvia,LVA,2013,21.73094
Latvia,LVA,2014,18.95826
Latvia,LVA,2015,18.66318
Latvia,LVA,2016,21.13427
Latvia,LVA,2017,29.606857
Latvia,LVA,2018,22.38673
Latvia,LVA,2019,19.894075
Latvia,LVA,2020,24.893656
Latvia,LVA,2021,24.165041
Latvia,LVA,2022,26.645931
Latvia,LVA,2023,31.776415
Latvia,LVA,2024,29.669052
Lithuania,LTU,1985,15.231249
Lithuania,LTU,1986,17.17194
Lithuania,LTU,1987,15.234539
Lithuania,LTU,1988,20.087347
Lithuania,LTU,1989,23.960653
Lithuania,LTU,1990,24.8566
Lithuania,LTU,1991,23.438087
Lithuania,LTU,1992,31.838324
Lithuania,LTU,1993,34.252113
Lithuania,LTU,1994,25.588505
Lithuania,LTU,1995,34.357323
Lithuania,LTU,1996,36.899204
Lithuania,LTU,1997,34.334915
Lithuania,LTU,1998,36.28457
Lithuania,LTU,1999,32.61803
Lithuania,LTU,2000,31.216585
Lithuania,LTU,2001,36.021355
Lithuania,LTU,2002,40.93384
Lithuania,LTU,2003,42.556915
Lithuania,LTU,2004,41.086727
Lithuania,LTU,2005,31.038992
Lithuania,LTU,2006,27.520014
Lithuania,LTU,2007,28.778109
Lithuania,LTU,2008,29.272179
Lithuania,LTU,2009,34.625973
Lithuania,LTU,2010,4.494437
Lithuania,LTU,2011,5.0893087
Lithuania,LTU,2012,5.6541977
Lithuania,LTU,2013,7.5562286
Lithuania,LTU,2014,7.885273
Lithuania,LTU,2015,8.30786
Lithuania,LTU,2016,9.468398
Lithuania,LTU,2017,10.892091
Lithuania,LTU,2018,9.532973
Lithuania,LTU,2019,10.435635
Lithuania,LTU,2020,11.356285
Lithuania,LTU,2021,12.011003
Lithuania,LTU,2022,14.382126
Lithuania,LTU,2023,18.719112
Lithuania,LTU,2024,23.413942
Lower-middle-income countries,,1965,8.1196575
Lower-middle-income countries,,1966,7.867804
Lower-middle-income countries,,1967,8.37571
Lower-middle-income countries,,1968,9.100691
Lower-middle-income countries,,1969,9.70275
Lower-middle-income countries,,1970,10.323937
Lower-middle-income countries,,1971,10.938585
Lower-middle-income countries,,1972,10.403061
Lower-middle-income countries,,1973,10.75413
Lower-middle-income countries,,1974,10.352447
Lower-middle-income countries,,1975,11.225821
Lower-middle-income countries,,1976,11.643476
Lower-middle-income countries,,1977,11.717203
Lower-middle-income countries,,1978,13.637546
Lower-middle-income countries,,1979,12.748783
Lower-middle-income countries,,1980,12.855811
Lower-middle-income countries,,1981,12.659384
Lower-middle-income countries,,1982,11.276965
Lower-middle-income countries,,1983,10.803054
Lower-middle-income countries,,1984,11.421718
Lower-middle-income countries,,1985,9.674238
Lower-middle-income countries,,1986,9.232416
Lower-middle-income countries,,1987,8.722855
Lower-middle-income countries,,1988,8.986329
Lower-middle-income countries,,1989,9.064021
Lower-middle-income countries,,1990,9.165407
Lower-middle-income countries,,1991,9.334158
Lower-middle-income countries,,1992,8.915204
Lower-middle-income countries,,1993,8.923009
Lower-middle-income countries,,1994,9.274762
Lower-middle-income countries,,1995,8.705331
Lower-middle-income countries,,1996,8.31943
Lower-middle-income countries,,1997,7.771903
Lower-middle-income countries,,1998,8.465237
Lower-middle-income countries,,1999,8.39686
Lower-middle-income countries,,2000,7.9296875
Lower-middle-income countries,,2001,7.918822
Lower-middle-income countries,,2002,7.518268
Lower-middle-income countries,,2003,7.5618777
Lower-middle-income countries,,2004,8.436232
Lower-middle-income countries,,2005,7.851946
Lower-middle-income countries,,2006,8.427575
Lower-middle-income countries,,2007,8.399543
Lower-middle-income countries,,2008,7.7790437
Lower-middle-income countries,,2009,7.4298224
Lower-middle-income countries,,2010,7.531666
Lower-middle-income countries,,2011,8.46568
Lower-middle-income countries,,2012,7.6893773
Lower-middle-income countries,,2013,8.619155
Lower-middle-income countries,,2014,8.574429
Lower-middle-income countries,,2015,8.117954
Lower-middle-income countries,,2016,8.144937
Lower-middle-income countries,,2017,8.653313
Lower-middle-income countries,,2018,8.847869
Lower-middle-income countries,,2019,9.23896
Lower-middle-income countries,,2020,10.205461
Lower-middle-income countries,,2021,10.346686
Lower-middle-income countries,,2022,11.245884
Lower-middle-income countries,,2023,10.702795
Lower-middle-income countries,,2024,11.060631
Luxembourg,LUX,1965,0.5743995
Luxembourg,LUX,1966,0.53940934
Luxembourg,LUX,1967,0.61814386
Luxembourg,LUX,1968,0.58373183
Luxembourg,LUX,1969,0.47196132
Luxembourg,LUX,1970,0.5024219
Luxembourg,LUX,1971,0.2953174
Luxembourg,LUX,1972,0.33771005
Luxembourg,LUX,1973,0.28124973
Luxembourg,LUX,1974,0.4091231
Luxembourg,LUX,1975,0.42552766
Luxembourg,LUX,1976,0.26766312
Luxembourg,LUX,1977,0.65564936
Luxembourg,LUX,1978,0.6195793
Luxembourg,LUX,1979,0.6552213
Luxembourg,LUX,1980,0.7354936
Luxembourg,LUX,1981,0.93789965
Luxembourg,LUX,1982,0.9090576
Luxembourg,LUX,1983,0.95094377
Luxembourg,LUX,1984,0.94824505
Luxembourg,LUX,1985,0.7734107
Luxembourg,LUX,1986,0.92643225
Luxembourg,LUX,1987,1.1631315
Luxembourg,LUX,1988,1.0713773
Luxembourg,LUX,1989,0.72357386
Luxembourg,LUX,1990,0.628799
Luxembourg,LUX,1991,0.69403476
Luxembourg,LUX,1992,0.57763827
Luxembourg,LUX,1993,0.5722628
Luxembourg,LUX,1994,0.7334844
Luxembourg,LUX,1995,0.9003018
Luxembourg,LUX,1996,0.6160995
Luxembourg,LUX,1997,0.85455
Luxembourg,LUX,1998,1.223569
Luxembourg,LUX,1999,0.99029297
Luxembourg,LUX,2000,1.295881
Luxembourg,LUX,2001,1.1862816
Luxembourg,LUX,2002,0.97544456
Luxembourg,LUX,2003,0.8717486
Luxembourg,LUX,2004,1.0565047
Luxembourg,LUX,2005,1.1083696
Luxembourg,LUX,2006,1.3213212
Luxembourg,LUX,2007,2.4839628
Luxembourg,LUX,2008,2.5845075
Luxembourg,LUX,2009,2.554479
Luxembourg,LUX,2010,2.427856
Luxembourg,LUX,2011,2.4906795
Luxembourg,LUX,2012,2.9020607
Luxembourg,LUX,2013,3.5512846
Luxembourg,LUX,2014,4.2420316
Luxembourg,LUX,2015,4.903074
Luxembourg,LUX,2016,5.2969394
Luxembourg,LUX,2017,6.5263186
Luxembourg,LUX,2018,6.964298
Luxembourg,LUX,2019,7.7181797
Luxembourg,LUX,2020,10.604822
Luxembourg,LUX,2021,9.927758
Luxembourg,LUX,2022,11.034748
Luxembourg,LUX,2023,12.572248
Luxembourg,LUX,2024,14.278366
Malaysia,MYS,1965,4.9438925
Malaysia,MYS,1966,5.03879
Malaysia,MYS,1967,4.915263
Malaysia,MYS,1968,5.2724385
Malaysia,MYS,1969,6.0634923
Malaysia,MYS,1970,7.5801806
Malaysia,MYS,1971,5.899034
Malaysia,MYS,1972,5.8425875
Malaysia,MYS,1973,5.322255
Malaysia,MYS,1974,4.7647696
Malaysia,MYS,1975,4.614781
Malaysia,MYS,1976,3.896616
Malaysia,MYS,1977,2.7001028
Malaysia,MYS,1978,2.381011
Malaysia,MYS,1979,2.5286715
Malaysia,MYS,1980,3.08831
Malaysia,MYS,1981,3.3111405
Malaysia,MYS,1982,2.9753373
Malaysia,MYS,1983,3.016641
Malaysia,MYS,1984,5.532296
Malaysia,MYS,1985,6.097408
Malaysia,MYS,1986,6.075053
Malaysia,MYS,1987,7.1046844
Malaysia,MYS,1988,7.796464
Malaysia,MYS,1989,6.433416
Malaysia,MYS,1990,4.644536
Malaysia,MYS,1991,4.0963526
Malaysia,MYS,1992,3.4966087
Malaysia,MYS,1993,3.9368782
Malaysia,MYS,1994,4.955903
Malaysia,MYS,1995,4.3428664
Malaysia,MYS,1996,3.2411954
Malaysia,MYS,1997,2.2477603
Malaysia,MYS,1998,2.4977875
Malaysia,MYS,1999,3.9647648
Malaysia,MYS,2000,3.471553
Malaysia,MYS,2001,2.964407
Malaysia,MYS,2002,2.4419253
Malaysia,MYS,2003,2.1235485
Malaysia,MYS,2004,2.1898427
Malaysia,MYS,2005,2.1547606
Malaysia,MYS,2006,2.242483
Malaysia,MYS,2007,2.0632105
Malaysia,MYS,2008,2.5269666
Malaysia,MYS,2009,2.4878314
Malaysia,MYS,2010,2.2016032
Malaysia,MYS,2011,2.7034724
Malaysia,MYS,2012,2.8766632
Malaysia,MYS,2013,3.3276143
Malaysia,MYS,2014,3.6789017
Malaysia,MYS,2015,3.8489833
Malaysia,MYS,2016,4.960742
Malaysia,MYS,2017,6.3118143
Malaysia,MYS,2018,6.331725
Malaysia,MYS,2019,6.430763
Malaysia,MYS,2020,7.1748385
Malaysia,MYS,2021,7.645544
Malaysia,MYS,2022,7.832597
Malaysia,MYS,2023,8.116639
Malaysia,MYS,2024,8.281804
Mexico,MEX,1965,8.438921
Mexico,MEX,1966,9.1024275
Mexico,MEX,1967,9.728291
Mexico,MEX,1968,10.25307
Mexico,MEX,1969,9.903306
Mexico,MEX,1970,10.385275
Mexico,MEX,1971,9.586945
Mexico,MEX,1972,9.24208
Mexico,MEX,1973,9.130214
Mexico,MEX,1974,8.625862
Mexico,MEX,1975,7.384516
Mexico,MEX,1976,7.883261
Mexico,MEX,1977,8.289891
Mexico,MEX,1978,6.257336
Mexico,MEX,1979,6.4173403
Mexico,MEX,1980,5.5150523
Mexico,MEX,1981,7.154272
Mexico,MEX,1982,6.5086646
Mexico,MEX,1983,6.0058875
Mexico,MEX,1984,6.5007915
Mexico,MEX,1985,7.443336
Mexico,MEX,1986,6.3548784
Mexico,MEX,1987,5.9377317
Mexico,MEX,1988,6.5740724
Mexico,MEX,1989,7.1333075
Mexico,MEX,1990,7.004582
Mexico,MEX,1991,6.8540654
Mexico,MEX,1992,7.6245365
Mexico,MEX,1993,7.8196363
Mexico,MEX,1994,5.9866967
Mexico,MEX,1995,8.373192
Mexico,MEX,1996,8.7128
Mexico,MEX,1997,7.999762
Mexico,MEX,1998,7.2125025
Mexico,MEX,1999,8.644365
Mexico,MEX,2000,8.014695
Mexico,MEX,2001,7.347455
Mexico,MEX,2002,6.6794186
Mexico,MEX,2003,6.054985
Mexico,MEX,2004,6.342494
Mexico,MEX,2005,6.4444685
Mexico,MEX,2006,6.5975223
Mexico,MEX,2007,6.186728
Mexico,MEX,2008,7.246364
Mexico,MEX,2009,5.8619123
Mexico,MEX,2010,6.6743226
Mexico,MEX,2011,6.7807317
Mexico,MEX,2012,6.2033086
Mexico,MEX,2013,6.1814423
Mexico,MEX,2014,7.532602
Mexico,MEX,2015,7.192896
Mexico,MEX,2016,6.8997393
Mexico,MEX,2017,6.9400215
Mexico,MEX,2018,7.822061
Mexico,MEX,2019,7.869573
Mexico,MEX,2020,10.00607
Mexico,MEX,2021,10.879489
Mexico,MEX,2022,10.408113
Mexico,MEX,2023,9.249311
Mexico,MEX,2024,9.555133
Middle Africa (EI),,1965,29.29779
Middle Africa (EI),,1966,29.643108
Middle Africa (EI),,1967,28.047277
Middle Africa (EI),,1968,28.15171
Middle Africa (EI),,1969,29.218458
Middle Africa (EI),,1970,31.104136
Middle Africa (EI),,1971,29.168444
Middle Africa (EI),,1972,28.80501
Middle Africa (EI),,1973,27.88963
Middle Africa (EI),,1974,26.681429
Middle Africa (EI),,1975,30.949415
Middle Africa (EI),,1976,30.441603
Middle Africa (EI),,1977,29.396448
Middle Africa (EI),,1978,26.469322
Middle Africa (EI),,1979,26.916302
Middle Africa (EI),,1980,27.086542
Middle Africa (EI),,1981,26.966686
Middle Africa (EI),,1982,28.960327
Middle Africa (EI),,1983,27.59816
Middle Africa (EI),,1984,30.389433
Middle Africa (EI),,1985,30.689966
Middle Africa (EI),,1986,32.017754
Middle Africa (EI),,1987,31.386726
Middle Africa (EI),,1988,30.313276
Middle Africa (EI),,1989,34.352043
Middle Africa (EI),,1990,33.28915
Middle Africa (EI),,1991,34.192093
Middle Africa (EI),,1992,36.17246
Middle Africa (EI),,1993,34.3508
Middle Africa (EI),,1994,33.76734
Middle Africa (EI),,1995,36.248642
Middle Africa (EI),,1996,36.27304
Middle Africa (EI),,1997,33.950504
Middle Africa (EI),,1998,34.467598
Middle Africa (EI),,1999,34.438995
Middle Africa (EI),,2000,34.56799
Middle Africa (EI),,2001,34.349777
Middle Africa (EI),,2002,32.612114
Middle Africa (EI),,2003,31.252077
Middle Africa (EI),,2004,29.718927
Middle Africa (EI),,2005,31.296701
Middle Africa (EI),,2006,31.461962
Middle Africa (EI),,2007,27.92442
Middle Africa (EI),,2008,27.040817
Middle Africa (EI),,2009,25.2079
Middle Africa (EI),,2010,23.521255
Middle Africa (EI),,2011,22.760714
Middle Africa (EI),,2012,20.207212
Middle Africa (EI),,2013,20.38779
Middle Africa (EI),,2014,20.981222
Middle Africa (EI),,2015,20.965296
Middle Africa (EI),,2016,21.695711
Middle Africa (EI),,2017,24.374949
Middle Africa (EI),,2018,26.360844
Middle Africa (EI),,2019,27.040676
Middle Africa (EI),,2020,31.06653
Middle Africa (EI),,2021,28.874918
Middle Africa (EI),,2022,28.16003
Middle Africa (EI),,2023,29.63933
Middle Africa (EI),,2024,29.908087
Middle East (EI),,1965,1.2103968
Middle East (EI),,1966,1.263402
Middle East (EI),,1967,1.3279618
Middle East (EI),,1968,1.3699279
Middle East (EI),,1969,1.4258034
Middle East (EI),,1970,1.4084883
Middle East (EI),,1971,1.3733239
Middle East (EI),,1972,1.5521634
Middle East (EI),,1973,1.1554745
Middle East (EI),,1974,1.394306
Middle East (EI),,1975,1.5851879
Middle East (EI),,1976,1.6348593
Middle East (EI),,1977,1.6116914
Middle East (EI),,1978,2.1028128
Middle East (EI),,1979,1.7617753
Middle East (EI),,1980,1.8383085
Middle East (EI),,1981,1.7834918
Middle East (EI),,1982,1.678921
Middle East (EI),,1983,1.4721111
Middle East (EI),,1984,1.3224202
Middle East (EI),,1985,1.2572612
Middle East (EI),,1986,1.2716532
Middle East (EI),,1987,1.5003505
Middle East (EI),,1988,1.4569501
Middle East (EI),,1989,1.2213858
Middle East (EI),,1990,1.4200628
Middle East (EI),,1991,0.98868597
Middle East (EI),,1992,1.4594264
Middle East (EI),,1993,1.5967644
Middle East (EI),,1994,1.1861012
Middle East (EI),,1995,1.2965187
Middle East (EI),,1996,1.2603465
Middle East (EI),,1997,1.0215293
Middle East (EI),,1998,1.0749296
Middle East (EI),,1999,0.7256821
Middle East (EI),,2000,0.62633145
Middle East (EI),,2001,0.6419293
Middle East (EI),,2002,0.8706908
Middle East (EI),,2003,0.9166936
Middle East (EI),,2004,1.0494082
Middle East (EI),,2005,1.0194005
Middle East (EI),,2006,1.1368701
Middle East (EI),,2007,1.0228173
Middle East (EI),,2008,0.4897955
Middle East (EI),,2009,0.4294284
Middle East (EI),,2010,0.56492406
Middle East (EI),,2011,0.57701856
Middle East (EI),,2012,0.692078
Middle East (EI),,2013,0.8092174
Middle East (EI),,2014,0.6953753
Middle East (EI),,2015,0.588665
Middle East (EI),,2016,0.7599464
Middle East (EI),,2017,0.7992328
Middle East (EI),,2018,0.6701095
Middle East (EI),,2019,1.4298242
Middle East (EI),,2020,1.3398296
Middle East (EI),,2021,1.3059354
Middle East (EI),,2022,1.6545182
Middle East (EI),,2023,2.382295
Middle East (EI),,2024,2.5873785
Morocco,MAR,1965,19.206142
Morocco,MAR,1966,12.621758
Morocco,MAR,1967,10.57867
Morocco,MAR,1968,11.190353
Morocco,MAR,1969,13.211026
Morocco,MAR,1970,12.407595
Morocco,MAR,1971,13.191324
Morocco,MAR,1972,12.811625
Morocco,MAR,1973,8.590787
Morocco,MAR,1974,9.016254
Morocco,MAR,1975,6.731108
Morocco,MAR,1976,6.0981016
Morocco,MAR,1977,7.442536
Morocco,MAR,1978,7.272707
Morocco,MAR,1979,7.2853036
Morocco,MAR,1980,6.955462
Morocco,MAR,1981,4.840228
Morocco,MAR,1982,2.619898
Morocco,MAR,1983,2.145159
Morocco,MAR,1984,1.6102208
Morocco,MAR,1985,2.0700543
Morocco,MAR,1986,2.6492338
Morocco,MAR,1987,3.3012943
Morocco,MAR,1988,3.546143
Morocco,MAR,1989,3.9854908
Morocco,MAR,1990,4.1058965
Morocco,MAR,1991,4.074406
Morocco,MAR,1992,2.860673
Morocco,MAR,1993,1.2996103
Morocco,MAR,1994,2.2370532
Morocco,MAR,1995,1.6583773
Morocco,MAR,1996,5.091763
Morocco,MAR,1997,5.213629
Morocco,MAR,1998,4.3339806
Morocco,MAR,1999,1.9364423
Morocco,MAR,2000,1.8514851
Morocco,MAR,2001,2.3284373
Morocco,MAR,2002,2.1849256
Morocco,MAR,2003,3.4428172
Morocco,MAR,2004,3.2725637
Morocco,MAR,2005,1.9537929
Morocco,MAR,2006,1.8953096
Morocco,MAR,2007,1.9266162
